permit_type_code,permit_id,full_permit_number,permit_details_url,merged_permit_ids,address,city,issue_date,project_type,valuation,contractor,plan_doc_name,key_scope_terms,priority,reason
FPPD,260056,FPPD-260056,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPPD-260056,FPPD-260056,4050 S 94TH LN,PHOENIX,1/12/2026 12:22:50 PM,Commercial,0.00,A AND M FIRE PROTECTION LLC,,,Trash,negative=fire
LPSG,260042,LPSG-260042,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPSG-260042,LPSG-260042,1530 W BELL RD,PHOENIX,1/12/2026 12:18:35 PM,Commercial,4500.00,SANDSTORM SIGNS AND SERVICES INC,,,Trash,no_hvac_signal
LPRR,2600170,LPRR-2600170,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPRR-2600170,LPRR-2600170,4418 E OSBORN RD,PHOENIX,1/12/2026 12:05:50 PM,Commercial,418319.20,TO BE BID,,,Trash,no_hvac_signal
FPPD,260055,FPPD-260055,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPPD-260055,FPPD-260055,301 W LONE CACTUS DR,PHOENIX,1/12/2026 12:02:52 PM,Commercial,0.00,TO BE BID,,,Trash,no_hvac_signal
FPPD,260054,FPPD-260054,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPPD-260054,FPPD-260054,5154 N 27TH AVE,PHOENIX,1/12/2026 12:01:17 PM,Residential,0.00,ALLIED FIRE PROTECTION,,,Trash,negative=fire
LPSG,260041,LPSG-260041,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPSG-260041,LPSG-260041,701 W DEER VALLEY RD,PHOENIX,1/12/2026 12:00:35 PM,Commercial,2200.00,SIGN A RAMA EAST BELL ROAD,,,Trash,negative=sign
F809,26000476,F809-26000476,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F809-26000476,F809-26000476,15215 N KIERLAND BLVD,PHOENIX,1/12/2026 11:59:11 AM,Commercial,0.00,OLYMPIC WEST FIRE PROTECTION,,,Trash,negative=fire
F809,26000475,F809-26000475,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F809-26000475,F809-26000475,4570 N CENTRAL AVE,PHOENIX,1/12/2026 11:56:35 AM,Commercial,0.00,FIREHOUSE SOLUTIONS LLC,,,Trash,no_hvac_signal
LSIN,2600169,LSIN-2600169,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LSIN-2600169,LSIN-2600169,5777 E MAYO BLVD,PHOENIX,1/12/2026 11:55:29 AM,Residential,0.00,TO BE BID,,,Trash,no_hvac_signal
LPRN,2600168,LPRN-2600168,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPRN-2600168,LPRN-2600168,5708 N 27TH AVE,PHOENIX,1/12/2026 11:48:23 AM,Commercial,700000.00,TO BE BID,0,,Trash,no_hvac_signal
FPPR,260019,FPPR-260019,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPPR-260019,FPPR-260019,5012 W ROWEL RD,PHOENIX,1/12/2026 11:48:15 AM,Commercial,0.00,SOLAR OPTIMUM INC.,SPAD-0517466,,Trash,negative=solar(?: pv)?
FPPD,260053,FPPD-260053,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPPD-260053,FPPD-260053,1919 W WHISPERING WIND DR,PHOENIX,1/12/2026 11:39:08 AM,Commercial,0.00,SUN STATE BUILDERS,,,Trash,no_hvac_signal
BLD,26000473,BLD-26000473,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=BLD-26000473,BLD-26000473,1819 N 99TH AVE,PHOENIX,1/12/2026 11:38:31 AM,Commercial,900000.00,P R H CONSTRUCTION INC,LPRN-2504014,,Trash,no_hvac_signal
F875,26000472,F875-26000472,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F875-26000472,F875-26000472,2975 W DOVE VALLEY RD,PHOENIX,1/12/2026 11:35:32 AM,Commercial,0.00,JK ALARMS OF AZ INC,,,Trash,no_hvac_signal
LPRM,2600166,LPRM-2600166,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPRM-2600166,LPRM-2600166,4710 E ELWOOD ST,PHOENIX,1/12/2026 11:34:47 AM,Commercial,20000.00,RAYMOND HANDLING SOLUTIONS INC.,,,Trash,no_hvac_signal
LPRN,2600165,LPRN-2600165,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPRN-2600165,LPRN-2600165,6330 E DELCOA AVE,PHOENIX,1/12/2026 11:24:51 AM,Commercial,1123936.00,TO BE BID,,,Trash,no_hvac_signal
FPPD,260051,FPPD-260051,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPPD-260051,FPPD-260051,4700 S 44TH PL,PHOENIX,1/12/2026 11:09:15 AM,Commercial,0.00,JET INDUSTRIES INC,,,Trash,no_hvac_signal
WSSD,26000470,WSSD-26000470,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=WSSD-26000470,WSSD-26000470,4411 W ROOSEVELT ST,PHOENIX,1/12/2026 11:07:27 AM,Commercial,0.00,ADANAC FIRE PROTECTION INC.,SPAD-0007542,,Trash,negative=fire
LPSG,260039,LPSG-260039,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPSG-260039,LPSG-260039,2021 E VERDIN WAY,PHOENIX,1/12/2026 11:01:50 AM,Commercial,3300.00,E 2 INNOVATIONS INC,,,Trash,no_hvac_signal
FPPD,260050,FPPD-260050,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPPD-260050,FPPD-260050,4101 N 83RD AVE,PHOENIX,1/12/2026 10:59:01 AM,Commercial,0.00,ADOBE FIRE EQUIPMENT INC,,,Trash,negative=fire
WSPR,2600005,WSPR-2600005,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=WSPR-2600005,WSPR-2600005,3800 E SKY HARBOR BLVD,PHOENIX,1/12/2026 10:52:37 AM,Commercial,0.00,TO BE BID,,,Trash,no_hvac_signal
LPRT,2600161,LPRT-2600161,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPRT-2600161,LPRT-2600161,12780 N TATUM BLVD,PHOENIX,1/12/2026 10:45:57 AM,Commercial,985000.00,TO BE BID,,,Trash,no_hvac_signal
PAPP,2600160,PAPP-2600160,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=PAPP-2600160,PAPP-2600160,3565 N 38TH ST,PHOENIX,1/12/2026 10:43:42 AM,Residential,0.00,TO BE BID,,,Trash,no_hvac_signal
FPPD,260049,FPPD-260049,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPPD-260049,FPPD-260049,645 E MISSOURI AVE,PHOENIX,1/12/2026 10:41:01 AM,Commercial,0.00,SUMMIT FIRE PROTECTION CO,,,Trash,negative=fire
F122,26000469,F122-26000469,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F122-26000469,F122-26000469,4643 E CACTUS RD,PHOENIX,1/12/2026 10:38:29 AM,Commercial,0.00,OLYMPIC WEST FIRE PROTECTION,FPPD-252656,,Trash,negative=fire
CSIT,26000468,CSIT-26000468,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=CSIT-26000468,CSIT-26000468,1325 E HADLEY ST,PHOENIX,1/12/2026 10:36:02 AM,Commercial,0.00,ADAPTIVE DESIGN-BUILD LLC,SCSR-2405006,,Trash,no_hvac_signal
RPV,26000466,RPV-26000466,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=RPV-26000466,RPV-26000466,5402 E WINDROSE DR,PHOENIX,1/12/2026 10:24:33 AM,Commercial,31680.00,ARIZONA CUSTOM SOLAR SERVICES LLC,SPAD-1106156,,Trash,negative=solar(?: pv)?
WSHM,26000465,WSHM-26000465,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=WSHM-26000465,WSHM-26000465,2500 W UNION HILLS DR,PHOENIX,1/12/2026 10:23:59 AM,Commercial,0.00,"TBL MISSION CRITICAL, LLC",CCPH-2300011,,Trash,no_hvac_signal
BLDS,26000464,BLDS-26000464,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=BLDS-26000464,BLDS-26000464,7611 N 16TH ST,PHOENIX,1/12/2026 10:17:01 AM,Commercial,4766326.00,GANEM CONSTRUCTION LLC,LPRS-2505071,,Trash,no_hvac_signal
BLDS,26000464,BLDS-26000464,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=BLDS-26000464,BLDS-26000464,7611 N 16TH ST,PHOENIX,1/12/2026 10:17:01 AM,Commercial,4766326.00,GANEM CONSTRUCTION LLC,LPRS-2505071,,Trash,no_hvac_signal
CPHG,2600159,CPHG-2600159,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=CPHG-2600159,CPHG-2600159,1433 E ECHO LN,PHOENIX,1/12/2026 10:11:45 AM,Commercial,0.00,TO BE BID,,,Trash,no_hvac_signal
PAPP,2600158,PAPP-2600158,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=PAPP-2600158,PAPP-2600158,,PHOENIX,1/12/2026 10:11:13 AM,Residential,0.00,TO BE BID,,,Trash,no_hvac_signal
LPRT,2600157,LPRT-2600157,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPRT-2600157,LPRT-2600157,544 W MCDOWELL RD,PHOENIX,1/12/2026 10:00:38 AM,Commercial,212000.00,TO BE BID,,,Trash,no_hvac_signal
LPSG,260037,LPSG-260037,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPSG-260037,LPSG-260037,1 E DEER VALLEY DR,PHOENIX,1/12/2026 9:46:31 AM,Commercial,4700.00,SIGN A RAMA EAST BELL ROAD,,,Trash,negative=sign
CPPA,2600156,CPPA-2600156,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=CPPA-2600156,CPPA-2600156,444 N 25TH AVE,PHOENIX,1/12/2026 9:45:11 AM,Commercial,0.00,TO BE BID,,,Trash,no_hvac_signal
CFB,26000462,CFB-26000462,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=CFB-26000462,CFB-26000462,3050 S 35TH ST,PHOENIX,1/12/2026 9:34:31 AM,Commercial,0.00,DEGAN CONSTRUCTION L L C,CPFL-2407283,,Trash,no_hvac_signal
CPPA,2600154,CPPA-2600154,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=CPPA-2600154,CPPA-2600154,444 N 25TH AVE,PHOENIX,1/12/2026 9:32:02 AM,Commercial,0.00,TO BE BID,,,Trash,no_hvac_signal
LSIS,2600155,LSIS-2600155,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LSIS-2600155,LSIS-2600155,441 N 26TH AVE,PHOENIX,1/12/2026 9:32:02 AM,Commercial,0.00,TO BE BID,,,Trash,no_hvac_signal
F193,2600140,F193-2600140,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F193-2600140,F193-2600140,8622 S 17TH WAY,PHOENIX,1/12/2026 9:24:28 AM,Commercial,0.00,POSITIVE SYNERGY LLC,SPAD-1504941,,Trash,no_hvac_signal
F193,2600141,F193-2600141,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F193-2600141,F193-2600141,7607 N 42ND LN,PHOENIX,1/12/2026 9:24:28 AM,Commercial,0.00,POSITIVE SYNERGY LLC,SPAD-2600011,,Trash,no_hvac_signal
CPPA,2600150,CPPA-2600150,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=CPPA-2600150,CPPA-2600150,441 N 26TH AVE,PHOENIX,1/12/2026 9:10:23 AM,Commercial,0.00,TO BE BID,,,Trash,no_hvac_signal
F875,26000461,F875-26000461,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F875-26000461,F875-26000461,4000 N CENTRAL AVE,PHOENIX,1/12/2026 9:09:26 AM,Commercial,0.00,SUMMIT FIRE PROTECTION CO,,,Trash,negative=fire
F175,26000459,F175-26000459,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F175-26000459,F175-26000459,1115 N 47TH AVE,PHOENIX,1/12/2026 8:53:52 AM,Commercial,0.00,SUMMIT FIRE PROTECTION CO,FPPD-252664,,Trash,negative=fire
F800,2600138,F800-2600138,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F800-2600138,F800-2600138,4018 W AVENIDA DEL SOL,PHOENIX,1/12/2026 8:46:22 AM,Commercial,0.00,INTY SOLAR LLC,SPAD-2600033,,Trash,negative=solar(?: pv)?
SGNP,214927,SGNP-214927,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=SGNP-214927,SGNP-214927,4025 E CHANDLER BLVD,PHOENIX,1/12/2026 8:44:36 AM,Commercial,3812.00,SIGNTASTIC L.L.C.,LPSG-251184,,Trash,no_hvac_signal
CPPA,2600149,CPPA-2600149,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=CPPA-2600149,CPPA-2600149,44421 N BLACK CANYON HWY,PHOENIX,1/12/2026 8:39:06 AM,Commercial,0.00,TO BE BID,,,Trash,no_hvac_signal
F800,2600137,F800-2600137,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F800-2600137,F800-2600137,8960 W WINDSOR AVE,PHOENIX,1/12/2026 8:38:38 AM,Commercial,0.00,ONEWORLDENERGY LLC,SPAD-2108929,,Trash,no_hvac_signal
RPV,26000458,RPV-26000458,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=RPV-26000458,RPV-26000458,18818 N 12TH PL,PHOENIX,1/12/2026 8:37:50 AM,Commercial,34500.00,INTY SOLAR LLC,SPAD-2301314,,Trash,negative=solar(?: pv)?
TCO,26000457,TCO-26000457,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=TCO-26000457,TCO-26000457,1775 N 99TH AVE,PHOENIX,1/12/2026 8:36:29 AM,Commercial,85000.00,STERLING CM LLC,BLD-25016380,,Trash,no_hvac_signal
F800,2600136,F800-2600136,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F800-2600136,F800-2600136,2629 E JOAN DE ARC AVE,PHOENIX,1/12/2026 8:32:44 AM,Commercial,0.00,ONEWORLDENERGY LLC,SPAD-0319419,,Trash,no_hvac_signal
F800,2600135,F800-2600135,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F800-2600135,F800-2600135,3037 W VILLA RITA DR,PHOENIX,1/12/2026 8:25:10 AM,Commercial,0.00,EMPOWER ELECTRIC INC,SPAD-2203093,,Trash,no_hvac_signal
LPRM,2600148,LPRM-2600148,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPRM-2600148,LPRM-2600148,32400 N 51ST AVE,PHOENIX,1/12/2026 8:23:16 AM,Commercial,3000000.00,"EXCEL CONTRACTORS, LLC",SPAD-2208087,,Trash,no_hvac_signal
LPRM,2600148,LPRM-2600148,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPRM-2600148,LPRM-2600148,32400 N 51ST AVE,PHOENIX,1/12/2026 8:23:16 AM,Commercial,3000000.00,"EXCEL CONTRACTORS, LLC",SPAD-2208087,,Trash,no_hvac_signal
F800,2600134,F800-2600134,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F800-2600134,F800-2600134,14849 N 21ST ST,PHOENIX,1/12/2026 8:22:45 AM,Commercial,0.00,ONEWORLDENERGY LLC,SPAD-1008314,,Trash,no_hvac_signal
FPAP,260005,FPAP-260005,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPAP-260005,FPAP-260005,32200 N 43RD AVE,PHOENIX,1/12/2026 8:19:42 AM,Residential,0.00,TO BE BID,SPAD-2202996,,Trash,no_hvac_signal
FPAP,260005,FPAP-260005,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPAP-260005,FPAP-260005,32200 N 43RD AVE,PHOENIX,1/12/2026 8:19:42 AM,Residential,0.00,TO BE BID,SPAD-2202996,,Trash,no_hvac_signal
FPAP,260004,FPAP-260004,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPAP-260004,FPAP-260004,32200 N 43RD AVE,PHOENIX,1/12/2026 8:18:35 AM,Residential,0.00,TO BE BID,SPAD-2202996,,Trash,no_hvac_signal
FPAP,260004,FPAP-260004,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPAP-260004,FPAP-260004,32200 N 43RD AVE,PHOENIX,1/12/2026 8:18:35 AM,Residential,0.00,TO BE BID,SPAD-2202996,,Trash,no_hvac_signal
F800,2600133,F800-2600133,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F800-2600133,F800-2600133,2014 N 94TH GLN,PHOENIX,1/12/2026 8:17:56 AM,Commercial,0.00,INTY SOLAR LLC,SPAD-0410935,,Trash,negative=solar(?: pv)?
ELEC,26000456,ELEC-26000456,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=ELEC-26000456,ELEC-26000456,19866 N 31ST AVE,PHOENIX,1/12/2026 8:13:18 AM,Commercial,15000.00,TALUS DEVELOPMENT CORP,LPRM-2507000,,Trash,no_hvac_signal
F800,2600132,F800-2600132,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F800-2600132,F800-2600132,20249 N 13TH DR,PHOENIX,1/12/2026 8:13:12 AM,Commercial,0.00,ONEWORLDENERGY LLC,SPAD-2300441,,Trash,no_hvac_signal
WSHM,26000455,WSHM-26000455,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=WSHM-26000455,WSHM-26000455,20555 N 55TH ST,PHOENIX,1/12/2026 7:52:11 AM,Commercial,0.00,GUNSIGHT CONSTRUCTION COMPANIES LLC,CCPH-2500092,,Trash,no_hvac_signal
FPPR,260014,FPPR-260014,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPPR-260014,FPPR-260014,2 N CENTRAL AVE,PHOENIX,1/12/2026 7:22:37 AM,Commercial,0.00,OLYMPIC WEST FIRE PROTECTION,,,Trash,negative=fire
FPPR,260014,FPPR-260014,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPPR-260014,FPPR-260014,2 N CENTRAL AVE,PHOENIX,1/12/2026 7:22:37 AM,Commercial,0.00,OLYMPIC WEST FIRE PROTECTION,,,Trash,negative=fire
F800,2600128,F800-2600128,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F800-2600128,F800-2600128,15036 N 38TH AVE,PHOENIX,1/12/2026 7:04:04 AM,Commercial,0.00,ONEWORLDENERGY LLC,SPAD-2109050,,Trash,no_hvac_signal
LPSG,260034,LPSG-260034,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPSG-260034,LPSG-260034,2902 W AGUA FRIA FWY,PHOENIX,1/12/2026 6:59:03 AM,Commercial,3000.00,BOOTZ & DUKE SIGN COMPANY,,,Trash,negative=sign
F800,2600127,F800-2600127,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F800-2600127,F800-2600127,7728 N 13TH PL,PHOENIX,1/12/2026 6:56:54 AM,Commercial,0.00,ONEWORLDENERGY LLC,SPAD-2600020,,Trash,no_hvac_signal
F800,2600126,F800-2600126,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F800-2600126,F800-2600126,15808 N 8TH ST,PHOENIX,1/12/2026 6:50:17 AM,Commercial,0.00,ONEWORLDENERGY LLC,SPAD-2600030,,Trash,no_hvac_signal
FPPD,260048,FPPD-260048,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPPD-260048,FPPD-260048,1525 E ADAMS ST,PHOENIX,1/12/2026 6:41:45 AM,Residential,0.00,TO BE BID,,,Trash,no_hvac_signal
SGNP,214928,SGNP-214928,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=SGNP-214928,SGNP-214928,1695 N 95TH LN,PHOENIX,1/12/2026 12:00:00 AM,Commercial,5000.00,ZEMEGEDON PRODUCTIONS LLC,LPSG-251468,,Trash,no_hvac_signal
SGNP,214929,SGNP-214929,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=SGNP-214929,SGNP-214929,1695 N 95TH LN,PHOENIX,1/12/2026 12:00:00 AM,Commercial,5000.00,ZEMEGEDON PRODUCTIONS LLC,LPSG-251468,,Trash,no_hvac_signal
SGNP,214930,SGNP-214930,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=SGNP-214930,SGNP-214930,1695 N 95TH LN,PHOENIX,1/12/2026 12:00:00 AM,Commercial,5000.00,ZEMEGEDON PRODUCTIONS LLC,LPSG-251468,,Trash,no_hvac_signal
SGNP,214931,SGNP-214931,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=SGNP-214931,SGNP-214931,1695 N 95TH LN,PHOENIX,1/12/2026 12:00:00 AM,Commercial,5000.00,ZEMEGEDON PRODUCTIONS LLC,LPSG-251468,,Trash,no_hvac_signal
CPSW,2600151,CPSW-2600151,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=CPSW-2600151,CPSW-2600151,2401 E CACTUS RD,PHOENIX,1/12/2026 12:00:00 AM,Residential,0.00,TO BE BID,,,Trash,no_hvac_signal
LSIS,2600152,LSIS-2600152,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LSIS-2600152,LSIS-2600152,11875 N 24TH ST,PHOENIX,1/12/2026 12:00:00 AM,Residential,0.00,TO BE BID,,,Trash,no_hvac_signal
LSPL,2600153,LSPL-2600153,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LSPL-2600153,LSPL-2600153,2401 E CACTUS RD,PHOENIX,1/12/2026 12:00:00 AM,Residential,0.00,TO BE BID,,,Trash,no_hvac_signal
F800,2600125,F800-2600125,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F800-2600125,F800-2600125,4040 E CRIMSON TER,PHOENIX,1/10/2026 1:09:35 PM,Commercial,0.00,SOLAR OPTIMUM INC.,SPAD-1006246,,Trash,negative=solar(?: pv)?
F209,2600124,F209-2600124,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F209-2600124,F209-2600124,24530 N 18TH WAY,PHOENIX,1/9/2026 6:46:14 PM,Commercial,0.00,SOLAR OPTIMUM INC.,FPPR-251278,,Trash,negative=solar(?: pv)?
FPPD,260047,FPPD-260047,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPPD-260047,FPPD-260047,2225 E SOLAR DR,PHOENIX,1/9/2026 6:18:03 PM,Commercial,0.00,ALPHA FIRE PROTECTION INC,,,Trash,negative=solar(?: pv)?|fire
F800,2600123,F800-2600123,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F800-2600123,F800-2600123,18818 N 12TH PL,PHOENIX,1/9/2026 4:56:49 PM,Commercial,0.00,INTY SOLAR LLC,SPAD-2301314,,Trash,negative=solar(?: pv)?
LPRM,2600146,LPRM-2600146,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPRM-2600146,LPRM-2600146,731 E HEARN RD,PHOENIX,1/9/2026 4:36:57 PM,Commercial,30000.00,VR ELECTRICAL SERVICES LLC,,,Trash,no_hvac_signal
F800,2600122,F800-2600122,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F800-2600122,F800-2600122,4207 W CLAREMONT ST,PHOENIX,1/9/2026 4:20:22 PM,Commercial,0.00,HARMON ELECTRIC,SPAD-2203765,,Trash,no_hvac_signal
CGD,26000450,CGD-26000450,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=CGD-26000450,CGD-26000450,1819 N 99TH AVE,PHOENIX,1/9/2026 4:18:59 PM,Commercial,0.00,P R H CONSTRUCTION INC,CPGD-2502811,,Trash,no_hvac_signal
RVSN,2305579-03,RVSN-2305579-03,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=RVSN-2305579-03,RVSN-2305579-03,15875 N 34TH ST,PHOENIX,1/9/2026 4:02:09 PM,Commercial,0.00,TO BE BID,,,Trash,no_hvac_signal
FPPR,260013,FPPR-260013,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=FPPR-260013,FPPR-260013,12844 N PARADISE VILLAGE PKWY W 101,PHOENIX,1/9/2026 3:58:21 PM,Commercial,0.00,AERO AUTOMATIC SPRINKLER COMPANY,SPAD-2003770,,Trash,negative=sprinkler
LPRT,2600145,LPRT-2600145,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPRT-2600145,LPRT-2600145,12650 N TATUM BLVD,PHOENIX,1/9/2026 3:49:20 PM,Commercial,2000000.00,OVERTON BUILDERS L L C,,,Trash,no_hvac_signal
LPSG,260033,LPSG-260033,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPSG-260033,LPSG-260033,1614 E BELL RD,PHOENIX,1/9/2026 3:48:03 PM,Residential,1500.00,TAGTEAM GRAFIX L L C,,,Trash,no_hvac_signal
SCSR,2600144,SCSR-2600144,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=SCSR-2600144,SCSR-2600144,1954 W UNION HILLS DR,PHOENIX,1/9/2026 3:45:28 PM,Commercial,0.00,OWNER,,,Trash,no_hvac_signal
LPRR,2600143,LPRR-2600143,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPRR-2600143,LPRR-2600143,3255 E ELWOOD ST,PHOENIX,1/9/2026 3:44:14 PM,Commercial,909132.00,TO BE BID,,,Trash,no_hvac_signal
F809,26000448,F809-26000448,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=F809-26000448,F809-26000448,3033 N CENTRAL AVE 800,PHOENIX,1/9/2026 3:35:49 PM,Commercial,0.00,METRO FIRE EQ,,,Trash,negative=fire
LPBI,2600141,LPBI-2600141,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=LPBI-2600141,LPBI-2600141,2302 N CENTRAL AVE 511,PHOENIX,1/9/2026 3:34:12 PM,Commercial,51849.00,K KITTLE LLC,,,Trash,no_hvac_signal
CRSC,2600140,CRSC-2600140,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=CRSC-2600140,CRSC-2600140,4507 N 38TH ST,PHOENIX,1/9/2026 3:28:01 PM,Residential,0.00,TO BE BID,,,Trash,no_hvac_signal
TCO,26000445,TCO-26000445,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=TCO-26000445,TCO-26000445,32200 N 43RD AVE,PHOENIX,1/9/2026 3:19:51 PM,Commercial,2339628.00,OKLAND CONSTRUCTION COMPANY,BLD-25012358,,Trash,no_hvac_signal
TCO,26000445,TCO-26000445,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=TCO-26000445,TCO-26000445,32200 N 43RD AVE,PHOENIX,1/9/2026 3:19:51 PM,Commercial,2339628.00,OKLAND CONSTRUCTION COMPANY,BLD-25012358,,Trash,no_hvac_signal
CPST,2600139,CPST-2600139,https://apps-secure.phoenix.gov/PDD/Search/PermitDetails?permitNum=CPST-2600139,CPST-2600139,5175 W BROADWAY RD,PHOENIX,1/9/2026 3:17:09 PM,Commercial,0.00,TO BE BID,,,Trash,no_hvac_signal
